,date,Error
189,10796220,10796223
190,10796256,10796260
191,10796292,10796295
192,10796328,10796323
193,10796364,10796361
194,10796400,10796394
195,10796436,10796445
196,10796472,10796472
197,10796508,10796510
198,10796544,10796549
199,10796580,10796579
200,10796616,10796611
201,10796652,10796650
202,10796688,10796688
203,10796724,10796731
204,10796760,10796764
205,10796796,10796791
206,10796832,10796835
207,10796868,10796871
208,10796904,10796899
209,10796940,10796940
210,10796976,10796967
211,10797012,10797013
212,10797048,10797047
213,10797084,10797078
214,10797120,10797117
215,10797156,10797157
216,10797192,10797190
217,10797228,10797229
218,10797264,10797266
219,10797300,10797296
220,10797336,10797335
221,10797372,10797382
222,10797408,10797408
223,10797444,10797440
224,10797480,10797480
225,10797516,10797510
226,10797552,10797557
227,10797588,10797589
228,10797624,10797629
229,10797660,10797664
230,10797696,10797697
231,10797732,10797736
232,10797768,10797768
233,10797804,10797801
234,10797840,10797835
235,10797876,10797874
236,10797912,10797900
237,10797948,10797957
238,10797984,10797976
239,10798020,10798020
240,10798056,10798050
241,10798092,10798082
242,10798128,10798128
243,10798164,10798163
244,10798200,10798200
245,10798236,10798238
246,10798272,10798269
247,10798308,10798309
248,10798344,10798346
249,10798380,10798379
250,10798416,10798415
251,10798452,10798454
252,10798488,10798488
253,10798524,10798524
254,10798560,10798549
255,10798596,10798596
256,10798632,10798633
257,10798668,10798668
258,10798704,10798705
259,10798740,10798749
260,10798776,10798776
261,10798812,10798815
262,10798848,10798844
263,10798884,10798880
264,10798920,10798918
265,10798956,10798951
266,10798992,10798992
267,10799028,10799024
268,10799064,10799064
269,10799100,10799093
270,10799136,10799128
271,10799172,10799169
272,10799208,10799203
273,10799244,10799241
274,10799280,10799277
275,10799316,10799315
276,10799352,10799357
277,10799388,10799394
278,10799424,10799427
279,10799460,10799459
280,10799496,10799503
281,10799532,10799525
282,10799568,10799558
283,10799604,10799605
284,10799640,10799640
285,10799676,10799676
286,10799712,10799712
287,10799748,10799740
288,10799784,10799779
289,10799820,10799826
290,10799856,10799861
291,10799892,10799889
292,10799928,10799937
293,10799964,10799959
294,10800000,10799998
295,10800036,10800037
296,10800072,10800067
297,10800108,10800106
298,10800144,10800144
299,10800180,10800179
300,10800216,10800220
301,10800252,10800254
302,10800288,10800283
303,10800324,10800321
304,10800360,10800360
305,10800396,10800396
306,10800432,10800429
307,10800468,10800470
308,10800504,10800508
309,10800540,10800537
310,10800576,10800579
311,10800612,10800604
312,10800648,10800640
313,10800684,10800686
314,10800720,10800716
315,10800756,10800752
316,10800792,10800791
317,10800828,10800825
318,10800864,10800865
319,10800900,10800893
320,10800936,10800935
321,10800972,10800987
322,10801008,10801008
323,10801044,10801035
324,10801080,10801082
325,10801116,10801118
326,10801152,10801158
327,10801188,10801188
328,10801224,10801221
329,10801260,10801267
330,10801296,10801299
331,10801332,10801323
332,10801368,10801371
333,10801404,10801403
334,10801440,10801445
335,10801476,10801475
336,10801512,10801515
337,10801548,10801548
338,10801584,10801586
339,10801620,10801620
340,10801656,10801654
341,10801692,10801692
342,10801728,10801731
343,10801764,10801766
344,10801800,10801808
345,10801836,10801838
346,10801872,10801875
347,10801908,10801918
348,10801944,10801944
349,10801980,10801982
350,10802016,10802013
351,10802052,10802052
352,10802088,10802096
353,10802124,10802125
354,10802160,10802167
355,10802196,10802191
356,10802232,10802225
357,10802268,10802269
358,10802304,10802298
359,10802340,10802353
360,10802376,10802382
361,10802412,10802406
362,10802448,10802448
363,10802484,10802482
364,10802520,10802522
365,10802556,10802556
366,10802592,10802596
367,10802628,10802635
368,10802664,10802663
369,10802700,10802695
370,10802736,10802738
371,10802772,10802772
372,10802808,10802813
373,10802844,10802844
374,10802880,10802884
375,10802916,10802917
376,10802952,10802952
377,10802988,10802986
378,10803024,10803027
379,10803060,10803072
380,10803096,10803100
381,10803132,10803132
382,10803168,10803171
383,10803204,10803204
384,10803240,10803234
385,10803276,10803277
386,10803312,10803319
387,10803348,10803347
388,10803384,10803379
389,10803420,10803422
390,10803456,10803465
391,10803492,10803496
392,10803528,10803533
393,10803564,10803575
394,10803600,10803608
395,10803636,10803639
396,10803672,10803671
397,10803708,10803708
398,10803744,10803744
399,10803780,10803784
400,10803816,10803812
401,10803852,10803859
402,10803888,10803888
403,10803924,10803922
404,10803960,10803964
405,10803996,10803986
406,10804032,10804028
407,10804068,10804065
408,10804104,10804108
409,10804140,10804138
410,10804176,10804183
411,10804212,10804210
412,10804248,10804250
413,10804284,10804281
414,10804320,10804325
415,10804356,10804355
416,10804392,10804394
417,10804428,10804426
418,10804464,10804459
419,10804500,10804499
420,10804536,10804541
421,10804572,10804567
422,10804608,10804601
423,10804644,10804643
424,10804680,10804683
425,10804716,10804711
426,10804752,10804750
427,10804788,10804788
428,10804824,10804823
429,10804860,10804861
430,10804896,10804901
431,10804932,10804932
432,10804968,10804968
433,10805004,10805007
434,10805040,10805040
435,10805076,10805072
436,10805112,10805107
437,10805148,10805143
438,10805184,10805193
439,10805220,10805220
440,10805256,10805258
441,10805292,10805295
442,10805328,10805324
443,10805364,10805367
444,10805400,10805398
445,10805436,10805426
446,10805472,10805471
447,10805508,10805503
448,10805544,10805543
449,10805580,10805581
450,10805616,10805627
451,10805652,10805650
452,10805688,10805688
453,10805724,10805725
454,10805760,10805760
455,10805796,10805796
456,10805832,10805827
457,10805868,10805864
458,10805904,10805904
459,10805940,10805935
460,10805976,10805973
461,10806012,10806006
462,10806048,10806053
463,10806084,10806077
464,10806120,10806129
465,10806156,10806154
466,10806192,10806187
467,10806228,10806223
468,10806264,10806267
469,10806300,10806305
470,10806336,10806332
471,10806372,10806373
472,10806408,10806408
473,10806444,10806443
474,10806480,10806480
475,10806516,10806519
476,10806552,10806543
477,10806588,10806577
478,10806624,10806625
479,10806660,10806660
480,10806696,10806699
481,10806732,10806724
482,10806768,10806764
483,10806804,10806811
484,10806840,10806834
485,10806876,10806877
486,10806912,10806909
487,10806948,10806946
488,10806984,10806978
489,10807020,10807025
490,10807056,10807047
491,10807092,10807087
492,10807128,10807124
493,10807164,10807169
494,10807200,10807201
495,10807236,10807239
496,10807272,10807272
497,10807308,10807309
498,10807344,10807346
499,10807380,10807387
500,10807416,10807417
501,10807452,10807445
502,10807488,10807493
503,10807524,10807524
504,10807560,10807555
505,10807596,10807596
506,10807632,10807628
507,10807668,10807678
508,10807704,10807703
509,10807740,10807730
510,10807776,10807777
511,10807812,10807808
512,10807848,10807854
513,10807884,10807884
514,10807920,10807912
515,10807956,10807954
516,10807992,10807987
517,10808028,10808025
518,10808064,10808061
519,10808100,10808090
520,10808136,10808136
521,10808172,10808168
522,10808208,10808204
523,10808244,10808247
524,10808280,10808289
525,10808316,10808313
526,10808352,10808361
527,10808388,10808378
528,10808424,10808426
529,10808460,10808458
530,10808496,10808496
531,10808532,10808528
532,10808568,10808566
533,10808604,10808603
534,10808640,10808639
535,10808676,10808678
536,10808712,10808723
537,10808748,10808745
538,10808784,10808784
539,10808820,10808812
540,10808856,10808844
541,10808892,10808898
542,10808928,10808922
543,10808964,10808961
544,10809000,10809000
545,10809036,10809040
546,10809072,10809073
547,10809108,10809117
548,10809144,10809144
549,10809180,10809171
550,10809216,10809216
551,10809252,10809252
552,10809288,10809284
553,10809324,10809323
554,10809360,10809358
555,10809396,10809404
556,10809432,10809429
557,10809468,10809462
558,10809504,10809505
559,10809540,10809531
560,10809576,10809578
561,10809612,10809614
562,10809648,10809644
563,10809684,10809682
564,10809720,10809717
565,10809756,10809764
566,10809792,10809793
567,10809828,10809822
568,10809864,10809858
569,10809900,10809900
570,10809936,10809936
571,10809972,10809969
572,10810008,10810009
573,10810044,10810044
574,10810080,10810085
575,10810116,10810118
576,10810152,10810152
577,10810188,10810188
578,10810224,10810220
579,10810260,10810264
580,10810296,10810297
581,10810332,10810330
582,10810368,10810368
583,10810404,10810402
584,10810440,10810452
585,10810476,10810474
586,10810512,10810514
587,10810548,10810549
588,10810584,10810581
589,10810620,10810620
590,10810656,10810655
591,10810692,10810693
592,10810728,10810729
593,10810764,10810767
594,10810800,10810803
595,10810836,10810834
596,10810872,10810870
597,10810908,10810906
598,10810944,10810940
599,10810980,10810972
600,10811016,10811019
601,10811052,10811052
602,10811088,10811087
603,10811124,10811116
604,10811160,10811153
605,10811196,10811184
606,10811232,10811232
607,10811268,10811271
608,10811304,10811306
609,10811340,10811340
610,10811376,10811371
611,10811412,10811412
612,10811448,10811448
613,10811484,10811487
614,10811520,10811523
615,10811556,10811555
616,10811592,10811592
617,10811628,10811631
618,10811664,10811666
619,10811700,10811700
620,10811736,10811726
621,10811772,10811769
622,10811808,10811812
623,10811844,10811844
624,10811880,10811884
625,10811916,10811915
626,10811952,10811952
627,10811988,10811991
628,10812024,10812027
629,10812060,10812061
630,10812096,10812101
631,10812132,10812138
632,10812168,10812174
633,10812204,10812196
634,10812240,10812238
635,10812276,10812275
636,10812312,10812311
637,10812348,10812340
638,10812384,10812390
639,10812420,10812415
640,10812456,10812456
641,10812492,10812480
642,10812528,10812526
643,10812564,10812563
644,10812600,10812596
645,10812636,10812639
646,10812672,10812683
647,10812708,10812704
648,10812744,10812740
649,10812780,10812788
650,10812816,10812818
651,10812852,10812851
652,10812888,10812882
653,10812924,10812927
654,10812960,10812961
655,10812996,10813003
656,10813032,10813028
657,10813068,10813068
658,10813104,10813103
659,10813140,10813139
660,10813176,10813181
661,10813212,10813216
662,10813248,10813245
663,10813284,10813284
664,10813320,10813319
665,10813356,10813360
666,10813392,10813392
667,10813428,10813423
668,10813464,10813463
669,10813500,10813500
670,10813536,10813540
671,10813572,10813578
672,10813608,10813614
673,10813644,10813645
674,10813680,10813678
675,10813716,10813718
676,10813752,10813752
677,10813788,10813785
678,10813824,10813825
679,10813860,10813862
680,10813896,10813900
681,10813932,10813928
682,10813968,10813960
683,10814004,10814006
684,10814040,10814036
685,10814076,10814080
686,10814112,10814107
687,10814148,10814146
688,10814184,10814175
689,10814220,10814230
690,10814256,10814254
691,10814292,10814292
692,10814328,10814326
693,10814364,10814363
694,10814400,10814404
695,10814436,10814436
696,10814472,10814472
697,10814508,10814513
698,10814544,10814538
699,10814580,10814585
700,10814616,10814623
701,10814652,10814645
702,10814688,10814689
703,10814724,10814718
704,10814760,10814750
705,10814796,10814792
706,10814832,10814834
707,10814868,10814871
708,10814904,10814903
709,10814940,10814936
710,10814976,10814974
711,10815012,10815009
712,10815048,10815045
713,10815084,10815072
714,10815120,10815119
715,10815156,10815156
716,10815192,10815202
717,10815228,10815231
718,10815264,10815264
719,10815300,10815300
720,10815336,10815337
721,10815372,10815369
722,10815408,10815398
723,10815444,10815441
724,10815480,10815479
725,10815516,10815516
726,10815552,10815549
727,10815588,10815584
728,10815624,10815623
729,10815660,10815660
730,10815696,10815698
731,10815732,10815731
732,10815768,10815770
733,10815804,10815799
734,10815840,10815843
735,10815876,10815876
736,10815912,10815906
737,10815948,10815947
738,10815984,10815984
739,10816020,10816015
740,10816056,10816059
741,10816092,10816091
742,10816128,10816130
743,10816164,10816159
744,10816200,10816201
745,10816236,10816239
746,10816272,10816270
747,10816308,10816307
748,10816344,10816342
749,10816380,10816381
750,10816416,10816416
751,10816452,10816454
752,10816488,10816488
753,10816524,10816518
754,10816560,10816554
755,10816596,10816594
756,10816632,10816634
757,10816668,10816679
758,10816704,10816708
759,10816740,10816737
760,10816776,10816766
761,10816812,10816814
762,10816848,10816848
763,10816884,10816878
764,10816920,10816924
765,10816956,10816956
766,10816992,10816990
767,10817028,10817019
768,10817064,10817068
769,10817100,10817100
770,10817136,10817135
771,10817172,10817168
772,10817208,10817207
773,10817244,10817250
774,10817280,10817282
775,10817316,10817325
776,10817352,10817357
777,10817388,10817389
778,10817424,10817428
779,10817460,10817460
780,10817496,10817489
781,10817532,10817529
782,10817568,10817569
783,10817604,10817600
784,10817640,10817638
785,10817676,10817670
786,10817712,10817720
787,10817748,10817742
788,10817784,10817779
789,10817820,10817816
790,10817856,10817860
791,10817892,10817897
792,10817928,10817926
793,10817964,10817966
794,10818000,10817996
795,10818036,10818036
796,10818072,10818085
797,10818108,10818112
798,10818144,10818144
799,10818180,10818174
800,10818216,10818215
801,10818252,10818246
802,10818288,10818278
803,10818324,10818326
804,10818360,10818362
805,10818396,10818396
806,10818432,10818436
807,10818468,10818460
808,10818504,10818510
809,10818540,10818535
810,10818576,10818577
811,10818612,10818614
812,10818648,10818653
813,10818684,10818693
814,10818720,10818721
815,10818756,10818755
816,10818792,10818787
817,10818828,10818829
818,10818864,10818860
819,10818900,10818894
820,10818936,10818935
821,10818972,10818975
822,10819008,10819007
823,10819044,10819039
824,10819080,10819080
825,10819116,10819110
826,10819152,10819145
827,10819188,10819195
828,10819224,10819225
829,10819260,10819269
830,10819296,10819289
831,10819332,10819337
832,10819368,10819368
833,10819404,10819417
834,10819440,10819439
835,10819476,10819474
836,10819512,10819514
837,10819548,10819548
838,10819584,10819582
839,10819620,10819624
840,10819656,10819659
841,10819692,10819696
842,10819728,10819730
843,10819764,10819761
844,10819800,10819797
845,10819836,10819838
846,10819872,10819868
847,10819908,10819916
848,10819944,10819944
849,10819980,10819977
850,10820016,10820021
851,10820052,10820052
852,10820088,10820093
853,10820124,10820125
854,10820160,10820168
855,10820196,10820195
856,10820232,10820222
857,10820268,10820261
858,10820304,10820296
859,10820340,10820342
860,10820376,10820385
861,10820412,10820412
862,10820448,10820442
863,10820484,10820487
864,10820520,10820522
865,10820556,10820555
866,10820592,10820594
867,10820628,10820628
868,10820664,10820659
869,10820700,10820703
870,10820736,10820734
871,10820772,10820768
872,10820808,10820807
873,10820844,10820851
874,10820880,10820889
875,10820916,10820923
876,10820952,10820950
877,10820988,10820983
878,10821024,10821025
879,10821060,10821060
880,10821096,10821096
881,10821132,10821127
882,10821168,10821164
883,10821204,10821199
884,10821240,10821243
885,10821276,10821281
886,10821312,10821309
887,10821348,10821350
888,10821384,10821387
889,10821420,10821417
890,10821456,10821456
891,10821492,10821496
892,10821528,10821523
893,10821564,10821570
894,10821600,10821599
895,10821636,10821636
896,10821672,10821671
897,10821708,10821701
898,10821744,10821745
899,10821780,10821780
900,10821816,10821814
901,10821852,10821851
902,10821888,10821890
903,10821924,10821924
904,10821960,10821958
905,10821996,10821996
906,10822032,10822035
907,10822068,10822068
908,10822104,10822101
909,10822140,10822144
910,10822176,10822175
911,10822212,10822214
912,10822248,10822248
913,10822284,10822280
914,10822320,10822314
915,10822356,10822352
916,10822392,10822391
917,10822428,10822417
918,10822464,10822465
919,10822500,10822505
920,10822536,10822535
921,10822572,10822567
922,10822608,10822600
923,10822644,10822645
924,10822680,10822682
925,10822716,10822716
926,10822752,10822755
927,10822788,10822785
928,10822824,10822823
929,10822860,10822861
930,10822896,10822895
931,10822932,10822934
932,10822968,10822970
933,10823004,10823003
934,10823040,10823036
935,10823076,10823073
936,10823112,10823117
937,10823148,10823142
938,10823184,10823184
939,10823220,10823216
940,10823256,10823267
941,10823292,10823289
942,10823328,10823331
943,10823364,10823360
944,10823400,10823415
945,10823436,10823430
946,10823472,10823473
947,10823508,10823502
948,10823544,10823548
949,10823580,10823574
950,10823616,10823614
951,10823652,10823645
952,10823688,10823687
953,10823724,10823724
954,10823760,10823768
955,10823796,10823785
956,10823832,10823834
957,10823868,10823868
958,10823904,10823901
959,10823940,10823939
960,10823976,10823977
961,10824012,10824012
962,10824048,10824048
963,10824084,10824081
964,10824120,10824118
965,10824156,10824158
966,10824192,10824188
967,10824228,10824226
968,10824264,10824264
969,10824300,10824301
970,10824336,10824337
971,10824372,10824371
972,10824408,10824398
973,10824444,10824447
974,10824480,10824485
975,10824516,10824521
976,10824552,10824553
977,10824588,10824592
978,10824624,10824623
979,10824660,10824655
980,10824696,10824696
981,10824732,10824731
982,10824768,10824772
983,10824804,10824807
984,10824840,10824838
985,10824876,10824874
986,10824912,10824912
987,10824948,10824948
988,10824984,10824991
989,10825020,10825018
990,10825056,10825062
991,10825092,10825085
992,10825128,10825125
993,10825164,10825172
994,10825200,10825201
995,10825236,10825236
996,10825272,10825274
997,10825308,10825307
998,10825344,10825344
999,10825380,10825380
1000,10825416,10825416
1001,10825452,10825453
1002,10825488,10825486
1003,10825524,10825525
1004,10825560,10825557
1005,10825596,10825598
1006,10825632,10825632
1007,10825668,10825669
1008,10825704,10825705
1009,10825740,10825737
1010,10825776,10825774
1011,10825812,10825812
1012,10825848,10825850
1013,10825884,10825888
1014,10825920,10825920
1015,10825956,10825953
1016,10825992,10825993
1017,10826028,10826028
1018,10826064,10826067
1019,10826100,10826105
1020,10826136,10826145
1021,10826172,10826164
1022,10826208,10826206
1023,10826244,10826244
1024,10826280,10826283
1025,10826316,10826319
1026,10826352,10826352
1027,10826388,10826391
1028,10826424,10826422
1029,10826460,10826459
1030,10826496,10826497
1031,10826532,10826527
1032,10826568,10826575
1033,10826604,10826600
1034,10826640,10826635
1035,10826676,10826677
1036,10826712,10826703
1037,10826748,10826746
1038,10826784,10826784
1039,10826820,10826826
1040,10826856,10826871
1041,10826892,10826892
1042,10826928,10826922
1043,10826964,10826965
1044,10827000,10827003
1045,10827036,10827032
1046,10827072,10827073
1047,10827108,10827115
1048,10827144,10827146
1049,10827180,10827177
1050,10827216,10827214
1051,10827252,10827244
1052,10827288,10827286
1053,10827324,10827322
1054,10827360,10827366
1055,10827396,10827389
1056,10827432,10827425
1057,10827468,10827468
1058,10827504,10827506
1059,10827540,10827538
1060,10827576,10827576
1061,10827612,10827615
1062,10827648,10827651
1063,10827684,10827685
1064,10827720,10827722
1065,10827756,10827749
1066,10827792,10827795
1067,10827828,10827828
1068,10827864,10827860
1069,10827900,10827898
1070,10827936,10827935
1071,10827972,10827970
1072,10828008,10828008
1073,10828044,10828042
1074,10828080,10828073
1075,10828116,10828126
1076,10828152,10828153
1077,10828188,10828198
1078,10828224,10828223
1079,10828260,10828267
1080,10828296,10828296
1081,10828332,10828339
1082,10828368,10828372
1083,10828404,10828407
1084,10828440,10828440
1085,10828476,10828477
1086,10828512,10828518
1087,10828548,10828538
1088,10828584,10828581
1089,10828620,10828614
1090,10828656,10828652
1091,10828692,10828695
1092,10828728,10828732
1093,10828764,10828763
1094,10828800,10828805
1095,10828836,10828833
1096,10828872,10828869
1097,10828908,10828908
1098,10828944,10828945
1099,10828980,10828980
1100,10829016,10829011
1101,10829052,10829054
1102,10829088,10829096
1103,10829124,10829123
1104,10829160,10829160
1105,10829196,10829191
1106,10829232,10829232
1107,10829268,10829264
1108,10829304,10829304
1109,10829340,10829347
1110,10829376,10829378
1111,10829412,10829409
1112,10829448,10829451
1113,10829484,10829476
1114,10829520,10829526
1115,10829556,10829557
1116,10829592,10829587
1117,10829628,10829627
1118,10829664,10829660
1119,10829700,10829709
1120,10829736,10829738
1121,10829772,10829767
1122,10829808,10829805
1123,10829844,10829844
1124,10829880,10829878
1125,10829916,10829917
1126,10829952,10829953
1127,10829988,10829981
1128,10830024,10830026
1129,10830060,10830068
1130,10830096,10830097
1131,10830132,10830135
1132,10830168,10830166
1133,10830204,10830202
1134,10830240,10830241
1135,10830276,10830272
1136,10830312,10830304
1137,10830348,10830352
1138,10830384,10830381
1139,10830420,10830421
1140,10830456,10830456
1141,10830492,10830493
1142,10830528,10830530
1143,10830564,10830566
1144,10830600,10830599
1145,10830636,10830639
1146,10830672,10830671
1147,10830708,10830709
1148,10830744,10830741
1149,10830780,10830780
1150,10830816,10830812
1151,10830852,10830858
1152,10830888,10830889
1153,10830924,10830921
1154,10830960,10830952
1155,10830996,10830993
1156,10831032,10831038
1157,10831068,10831065
1158,10831104,10831108
1159,10831140,10831139
1160,10831176,10831175
1161,10831212,10831207
1162,10831248,10831249
1163,10831284,10831289
1164,10831320,10831323
1165,10831356,10831358
1166,10831392,10831387
1167,10831428,10831428
1168,10831464,10831459
1169,10831500,10831496
1170,10831536,10831537
1171,10831572,10831567
1172,10831608,10831610
1173,10831644,10831643
1174,10831680,10831686
1175,10831716,10831715
1176,10831752,10831754
1177,10831788,10831792
1178,10831824,10831826
1179,10831860,10831862
1180,10831896,10831888
1181,10831932,10831936
1182,10831968,10831960
1183,10832004,10832001
1184,10832040,10832028
1185,10832076,10832074
1186,10832112,10832109
1187,10832148,10832147
1188,10832184,10832179
1189,10832220,10832219
1190,10832256,10832252
1191,10832292,10832291
1192,10832328,10832331
1193,10832364,10832353
1194,10832400,10832400
1195,10832436,10832435
1196,10832472,10832464
1197,10832508,10832506
1198,10832544,10832550
1199,10832580,10832581
1200,10832616,10832613
1201,10832652,10832655
1202,10832688,10832689
1203,10832724,10832718
1204,10832760,10832758
1205,10832796,10832796
1206,10832832,10832832
1207,10832868,10832869
1208,10832904,10832904
1209,10832940,10832940
1210,10832976,10832973
1211,10833012,10833010
1212,10833048,10833045
1213,10833084,10833086
1214,10833120,10833119
1215,10833156,10833153
1216,10833192,10833195
1217,10833228,10833239
1218,10833264,10833263
1219,10833300,10833305
1220,10833336,10833333
1221,10833372,10833372
1222,10833408,10833412
1223,10833444,10833449
1224,10833480,10833490
1225,10833516,10833514
1226,10833552,10833552
1227,10833588,10833594
1228,10833624,10833630
1229,10833660,10833656
1230,10833696,10833696
1231,10833732,10833736
1232,10833768,10833774
1233,10833804,10833800
1234,10833840,10833841
1235,10833876,10833865
1236,10833912,10833917
1237,10833948,10833956
1238,10833984,10833979
1239,10834020,10834019
1240,10834056,10834049
1241,10834092,10834090
1242,10834128,10834130
1243,10834164,10834166
1244,10834200,10834202
1245,10834236,10834230
1246,10834272,10834268
1247,10834308,10834317
1248,10834344,10834345
1249,10834380,10834378
1250,10834416,10834417
1251,10834452,10834450
1252,10834488,10834488
1253,10834524,10834521
1254,10834560,10834557
1255,10834596,10834589
1256,10834632,10834640
1257,10834668,10834671
1258,10834704,10834707
1259,10834740,10834744
1260,10834776,10834776
1261,10834812,10834807
1262,10834848,10834850
1263,10834884,10834887
1264,10834920,10834922
1265,10834956,10834955
1266,10834992,10834985
1267,10835028,10835031
1268,10835064,10835066
1269,10835100,10835100
1270,10835136,10835135
1271,10835172,10835172
1272,10835208,10835206
1273,10835244,10835237
1274,10835280,10835280
1275,10835316,10835314
1276,10835352,10835353
1277,10835388,10835387
1278,10835424,10835425
1279,10835460,10835454
1280,10835496,10835498
1281,10835532,10835542
1282,10835568,10835568
1283,10835604,10835607
1284,10835640,10835644
1285,10835676,10835677
1286,10835712,10835713
1287,10835748,10835741
1288,10835784,10835780
1289,10835820,10835827
1290,10835856,10835857
1291,10835892,10835893
1292,10835928,10835937
1293,10835964,10835956
1294,10836000,10836005
1295,10836036,10836039
1296,10836072,10836063
1297,10836108,10836105
1298,10836144,10836146
1299,10836180,10836177
1300,10836216,10836213
1301,10836252,10836255
1302,10836288,10836288
1303,10836324,10836324
1304,10836360,10836360
1305,10836396,10836396
1306,10836432,10836433
1307,10836468,10836479
1308,10836504,10836506
1309,10836540,10836537
1310,10836576,10836577
1311,10836612,10836613
1312,10836648,10836664
1313,10836684,10836677
1314,10836720,10836723
1315,10836756,10836757
1316,10836792,10836799
1317,10836828,10836823
1318,10836864,10836858
1319,10836900,10836901
1320,10836936,10836940
1321,10836972,10836974
1322,10837008,10837011
1323,10837044,10837044
1324,10837080,10837085
1325,10837116,10837116
1326,10837152,10837150
1327,10837188,10837195
1328,10837224,10837220
1329,10837260,10837253
1330,10837296,10837295
1331,10837332,10837332
1332,10837368,10837368
1333,10837404,10837403
1334,10837440,10837441
1335,10837476,10837475
1336,10837512,10837508
1337,10837548,10837555
1338,10837584,10837584
1339,10837620,10837625
1340,10837656,10837656
1341,10837692,10837694
1342,10837728,10837735
1343,10837764,10837755
1344,10837800,10837805
1345,10837836,10837836
1346,10837872,10837876
1347,10837908,10837906
1348,10837944,10837944
1349,10837980,10837980
1350,10838016,10838011
1351,10838052,10838052
1352,10838088,10838097
1353,10838124,10838130
1354,10838160,10838167
1355,10838196,10838195
1356,10838232,10838232
1357,10838268,10838266
1358,10838304,10838294
1359,10838340,10838339
1360,10838376,10838373
1361,10838412,10838416
