,date,Error
241,10798092,10798092
242,10798128,10798126
243,10798164,10798167
244,10798200,10798206
245,10798236,10798227
246,10798272,10798273
247,10798308,10798307
248,10798344,10798341
249,10798380,10798379
250,10798416,10798416
251,10798452,10798461
252,10798488,10798488
253,10798524,10798522
254,10798560,10798554
255,10798596,10798599
256,10798632,10798629
257,10798668,10798668
258,10798704,10798707
259,10798740,10798740
260,10798776,10798775
261,10798812,10798812
262,10798848,10798852
263,10798884,10798884
264,10798920,10798921
265,10798956,10798958
266,10798992,10798991
267,10799028,10799029
268,10799064,10799063
269,10799100,10799105
270,10799136,10799138
271,10799172,10799164
272,10799208,10799207
273,10799244,10799249
274,10799280,10799279
275,10799316,10799314
276,10799352,10799356
277,10799388,10799383
278,10799424,10799424
279,10799460,10799462
280,10799496,10799500
281,10799532,10799527
282,10799568,10799562
283,10799604,10799611
284,10799640,10799637
285,10799676,10799676
286,10799712,10799724
287,10799748,10799746
288,10799784,10799773
289,10799820,10799833
290,10799856,10799861
291,10799892,10799893
292,10799928,10799941
293,10799964,10799964
294,10800000,10800007
295,10800036,10800036
296,10800072,10800071
297,10800108,10800111
298,10800144,10800148
299,10800180,10800186
300,10800216,10800221
301,10800252,10800250
302,10800288,10800288
303,10800324,10800333
304,10800360,10800363
305,10800396,10800396
306,10800432,10800438
307,10800468,10800475
308,10800504,10800510
309,10800540,10800538
310,10800576,10800575
311,10800612,10800615
312,10800648,10800653
313,10800684,10800679
314,10800720,10800718
315,10800756,10800755
316,10800792,10800797
317,10800828,10800823
318,10800864,10800877
319,10800900,10800900
320,10800936,10800939
321,10800972,10800983
322,10801008,10801011
323,10801044,10801047
324,10801080,10801080
325,10801116,10801118
326,10801152,10801147
327,10801188,10801188
328,10801224,10801224
329,10801260,10801256
330,10801296,10801301
331,10801332,10801334
332,10801368,10801359
333,10801404,10801407
334,10801440,10801436
335,10801476,10801478
336,10801512,10801509
337,10801548,10801547
338,10801584,10801586
339,10801620,10801629
340,10801656,10801649
341,10801692,10801691
342,10801728,10801727
343,10801764,10801769
344,10801800,10801799
345,10801836,10801838
346,10801872,10801878
347,10801908,10801911
348,10801944,10801942
349,10801980,10801978
350,10802016,10802015
351,10802052,10802052
352,10802088,10802084
353,10802124,10802124
354,10802160,10802162
355,10802196,10802194
356,10802232,10802230
357,10802268,10802269
358,10802304,10802308
359,10802340,10802334
360,10802376,10802372
361,10802412,10802418
362,10802448,10802448
363,10802484,10802479
364,10802520,10802520
365,10802556,10802563
366,10802592,10802589
367,10802628,10802624
368,10802664,10802663
369,10802700,10802707
370,10802736,10802733
371,10802772,10802774
372,10802808,10802813
373,10802844,10802847
374,10802880,10802879
375,10802916,10802919
376,10802952,10802952
377,10802988,10802992
378,10803024,10803025
379,10803060,10803060
380,10803096,10803088
381,10803132,10803135
382,10803168,10803168
383,10803204,10803194
384,10803240,10803240
385,10803276,10803277
386,10803312,10803312
387,10803348,10803336
388,10803384,10803381
389,10803420,10803416
390,10803456,10803455
391,10803492,10803481
392,10803528,10803529
393,10803564,10803566
394,10803600,10803602
395,10803636,10803636
396,10803672,10803672
397,10803708,10803713
398,10803744,10803746
399,10803780,10803778
400,10803816,10803817
401,10803852,10803855
402,10803888,10803894
403,10803924,10803926
404,10803960,10803957
405,10803996,10803994
406,10804032,10804033
407,10804068,10804069
408,10804104,10804109
409,10804140,10804131
410,10804176,10804173
411,10804212,10804207
412,10804248,10804253
413,10804284,10804287
414,10804320,10804321
415,10804356,10804360
416,10804392,10804390
417,10804428,10804430
418,10804464,10804464
419,10804500,10804500
420,10804536,10804536
421,10804572,10804576
422,10804608,10804613
423,10804644,10804637
424,10804680,10804678
425,10804716,10804716
426,10804752,10804754
427,10804788,10804781
428,10804824,10804820
429,10804860,10804859
430,10804896,10804904
431,10804932,10804928
432,10804968,10804967
433,10805004,10805004
434,10805040,10805040
435,10805076,10805076
436,10805112,10805112
437,10805148,10805148
438,10805184,10805185
439,10805220,10805221
440,10805256,10805257
441,10805292,10805294
442,10805328,10805323
443,10805364,10805364
444,10805400,10805400
445,10805436,10805439
446,10805472,10805475
447,10805508,10805515
448,10805544,10805541
449,10805580,10805580
450,10805616,10805617
451,10805652,10805649
452,10805688,10805687
453,10805724,10805723
454,10805760,10805758
455,10805796,10805807
456,10805832,10805832
457,10805868,10805875
458,10805904,10805900
459,10805940,10805941
460,10805976,10805973
461,10806012,10806013
462,10806048,10806056
463,10806084,10806093
464,10806120,10806124
465,10806156,10806158
466,10806192,10806192
467,10806228,10806230
468,10806264,10806270
469,10806300,10806293
470,10806336,10806335
471,10806372,10806368
472,10806408,10806413
473,10806444,10806439
474,10806480,10806484
475,10806516,10806511
476,10806552,10806547
477,10806588,10806595
478,10806624,10806629
479,10806660,10806656
480,10806696,10806688
481,10806732,10806728
482,10806768,10806771
483,10806804,10806804
484,10806840,10806836
485,10806876,10806878
486,10806912,10806918
487,10806948,10806943
488,10806984,10806984
489,10807020,10807017
490,10807056,10807061
491,10807092,10807092
492,10807128,10807125
493,10807164,10807156
494,10807200,10807203
495,10807236,10807235
496,10807272,10807272
497,10807308,10807308
498,10807344,10807346
499,10807380,10807372
500,10807416,10807413
501,10807452,10807453
502,10807488,10807497
503,10807524,10807525
504,10807560,10807560
505,10807596,10807593
506,10807632,10807629
507,10807668,10807668
508,10807704,10807701
509,10807740,10807740
510,10807776,10807776
511,10807812,10807821
512,10807848,10807848
513,10807884,10807889
514,10807920,10807919
515,10807956,10807960
516,10807992,10808004
517,10808028,10808026
518,10808064,10808059
519,10808100,10808105
520,10808136,10808136
521,10808172,10808171
522,10808208,10808210
523,10808244,10808245
524,10808280,10808286
525,10808316,10808318
526,10808352,10808350
527,10808388,10808383
528,10808424,10808416
529,10808460,10808455
530,10808496,10808501
531,10808532,10808526
532,10808568,10808568
533,10808604,10808610
534,10808640,10808643
535,10808676,10808683
536,10808712,10808715
537,10808748,10808755
538,10808784,10808782
539,10808820,10808817
540,10808856,10808865
541,10808892,10808893
542,10808928,10808928
543,10808964,10808962
544,10809000,10809008
545,10809036,10809038
546,10809072,10809074
547,10809108,10809106
548,10809144,10809144
549,10809180,10809179
550,10809216,10809216
551,10809252,10809253
552,10809288,10809286
553,10809324,10809321
554,10809360,10809364
555,10809396,10809392
556,10809432,10809439
557,10809468,10809475
558,10809504,10809498
559,10809540,10809548
560,10809576,10809573
561,10809612,10809618
562,10809648,10809646
563,10809684,10809687
564,10809720,10809715
565,10809756,10809759
566,10809792,10809792
567,10809828,10809836
568,10809864,10809867
569,10809900,10809896
570,10809936,10809937
571,10809972,10809969
572,10810008,10810009
573,10810044,10810051
574,10810080,10810087
575,10810116,10810117
576,10810152,10810149
577,10810188,10810188
578,10810224,10810234
579,10810260,10810260
580,10810296,10810289
581,10810332,10810326
582,10810368,10810363
583,10810404,10810409
584,10810440,10810439
585,10810476,10810473
586,10810512,10810513
587,10810548,10810552
588,10810584,10810584
589,10810620,10810617
590,10810656,10810657
591,10810692,10810696
592,10810728,10810720
593,10810764,10810758
594,10810800,10810810
595,10810836,10810838
596,10810872,10810873
597,10810908,10810902
598,10810944,10810940
599,10810980,10810979
600,10811016,10811022
601,10811052,10811052
602,10811088,10811081
603,10811124,10811131
604,10811160,10811168
605,10811196,10811200
606,10811232,10811227
607,10811268,10811265
608,10811304,10811303
609,10811340,10811340
610,10811376,10811385
611,10811412,10811406
612,10811448,10811445
613,10811484,10811484
614,10811520,10811518
615,10811556,10811554
616,10811592,10811585
617,10811628,10811628
618,10811664,10811663
619,10811700,10811700
620,10811736,10811740
621,10811772,10811771
622,10811808,10811808
623,10811844,10811845
624,10811880,10811878
625,10811916,10811917
626,10811952,10811944
627,10811988,10811984
628,10812024,10812026
629,10812060,10812061
630,10812096,10812100
631,10812132,10812126
632,10812168,10812166
633,10812204,10812204
634,10812240,10812240
635,10812276,10812275
636,10812312,10812319
637,10812348,10812346
638,10812384,10812383
639,10812420,10812422
640,10812456,10812458
641,10812492,10812492
642,10812528,10812536
643,10812564,10812566
644,10812600,10812599
645,10812636,10812632
646,10812672,10812678
647,10812708,10812705
648,10812744,10812745
649,10812780,10812778
650,10812816,10812826
651,10812852,10812855
652,10812888,10812880
653,10812924,10812925
654,10812960,10812954
655,10812996,10812994
656,10813032,10813035
657,10813068,10813062
658,10813104,10813105
659,10813140,10813140
660,10813176,10813179
661,10813212,10813208
662,10813248,10813251
663,10813284,10813283
664,10813320,10813325
665,10813356,10813356
666,10813392,10813395
667,10813428,10813434
668,10813464,10813469
669,10813500,10813500
670,10813536,10813539
671,10813572,10813572
672,10813608,10813610
673,10813644,10813651
674,10813680,10813676
675,10813716,10813711
676,10813752,10813754
677,10813788,10813786
678,10813824,10813829
679,10813860,10813864
680,10813896,10813898
681,10813932,10813932
682,10813968,10813966
683,10814004,10814000
684,10814040,10814038
685,10814076,10814076
686,10814112,10814108
687,10814148,10814152
688,10814184,10814187
689,10814220,10814214
690,10814256,10814243
691,10814292,10814297
692,10814328,10814322
693,10814364,10814350
694,10814400,10814392
695,10814436,10814436
696,10814472,10814478
697,10814508,10814512
698,10814544,10814551
699,10814580,10814588
700,10814616,10814625
701,10814652,10814648
702,10814688,10814688
703,10814724,10814721
704,10814760,10814760
705,10814796,10814795
706,10814832,10814833
707,10814868,10814877
708,10814904,10814901
709,10814940,10814943
710,10814976,10814972
711,10815012,10815006
712,10815048,10815053
713,10815084,10815084
714,10815120,10815120
715,10815156,10815163
716,10815192,10815186
717,10815228,10815228
718,10815264,10815271
719,10815300,10815295
720,10815336,10815337
721,10815372,10815376
722,10815408,10815412
723,10815444,10815447
724,10815480,10815484
725,10815516,10815518
726,10815552,10815555
727,10815588,10815589
728,10815624,10815620
729,10815660,10815660
730,10815696,10815696
731,10815732,10815737
732,10815768,10815770
733,10815804,10815806
734,10815840,10815840
735,10815876,10815879
736,10815912,10815910
737,10815948,10815949
738,10815984,10815981
739,10816020,10816019
740,10816056,10816051
741,10816092,10816103
742,10816128,10816131
743,10816164,10816160
744,10816200,10816199
745,10816236,10816237
746,10816272,10816270
747,10816308,10816311
748,10816344,10816346
749,10816380,10816385
750,10816416,10816403
751,10816452,10816455
752,10816488,10816489
753,10816524,10816529
754,10816560,10816558
755,10816596,10816593
756,10816632,10816627
757,10816668,10816670
758,10816704,10816704
759,10816740,10816732
760,10816776,10816774
761,10816812,10816812
762,10816848,10816843
763,10816884,10816883
764,10816920,10816920
765,10816956,10816954
766,10816992,10816984
767,10817028,10817033
768,10817064,10817065
769,10817100,10817101
770,10817136,10817134
771,10817172,10817172
772,10817208,10817205
773,10817244,10817244
774,10817280,10817280
775,10817316,10817318
776,10817352,10817350
777,10817388,10817385
778,10817424,10817430
779,10817460,10817454
780,10817496,10817497
781,10817532,10817532
782,10817568,10817571
783,10817604,10817602
784,10817640,10817635
785,10817676,10817676
786,10817712,10817706
787,10817748,10817743
788,10817784,10817784
789,10817820,10817820
790,10817856,10817849
791,10817892,10817898
792,10817928,10817928
793,10817964,10817970
794,10818000,10818005
795,10818036,10818036
796,10818072,10818071
797,10818108,10818102
798,10818144,10818148
799,10818180,10818187
800,10818216,10818216
801,10818252,10818252
802,10818288,10818284
803,10818324,10818320
804,10818360,10818360
805,10818396,10818402
806,10818432,10818431
807,10818468,10818472
808,10818504,10818506
809,10818540,10818540
810,10818576,10818572
811,10818612,10818611
812,10818648,10818643
813,10818684,10818688
814,10818720,10818722
815,10818756,10818752
816,10818792,10818789
817,10818828,10818822
818,10818864,10818864
819,10818900,10818903
820,10818936,10818932
821,10818972,10818970
822,10819008,10819009
823,10819044,10819036
824,10819080,10819081
825,10819116,10819123
826,10819152,10819160
827,10819188,10819188
828,10819224,10819224
829,10819260,10819263
830,10819296,10819299
831,10819332,10819339
832,10819368,10819369
833,10819404,10819405
834,10819440,10819441
835,10819476,10819484
836,10819512,10819508
837,10819548,10819554
838,10819584,10819585
839,10819620,10819621
840,10819656,10819653
841,10819692,10819692
842,10819728,10819725
843,10819764,10819752
844,10819800,10819801
845,10819836,10819831
846,10819872,10819872
847,10819908,10819903
848,10819944,10819943
849,10819980,10819979
850,10820016,10820009
851,10820052,10820052
852,10820088,10820086
853,10820124,10820113
854,10820160,10820169
855,10820196,10820198
856,10820232,10820234
857,10820268,10820268
858,10820304,10820308
859,10820340,10820339
860,10820376,10820380
861,10820412,10820417
862,10820448,10820447
863,10820484,10820484
864,10820520,10820521
865,10820556,10820550
866,10820592,10820594
867,10820628,10820628
868,10820664,10820670
869,10820700,10820701
870,10820736,10820733
871,10820772,10820773
872,10820808,10820807
873,10820844,10820834
874,10820880,10820880
875,10820916,10820911
876,10820952,10820958
877,10820988,10820989
878,10821024,10821028
879,10821060,10821062
880,10821096,10821096
881,10821132,10821135
882,10821168,10821161
883,10821204,10821208
884,10821240,10821240
885,10821276,10821267
886,10821312,10821312
887,10821348,10821351
888,10821384,10821382
889,10821420,10821427
890,10821456,10821462
891,10821492,10821490
892,10821528,10821525
893,10821564,10821564
894,10821600,10821599
895,10821636,10821639
896,10821672,10821677
897,10821708,10821711
898,10821744,10821747
899,10821780,10821780
900,10821816,10821816
901,10821852,10821849
902,10821888,10821899
903,10821924,10821928
904,10821960,10821963
905,10821996,10821994
906,10822032,10822025
907,10822068,10822065
908,10822104,10822103
909,10822140,10822139
910,10822176,10822179
911,10822212,10822211
912,10822248,10822251
913,10822284,10822286
914,10822320,10822323
915,10822356,10822356
916,10822392,10822396
917,10822428,10822429
918,10822464,10822465
919,10822500,10822500
920,10822536,10822536
921,10822572,10822573
922,10822608,10822611
923,10822644,10822641
924,10822680,10822679
925,10822716,10822716
926,10822752,10822757
927,10822788,10822788
928,10822824,10822827
929,10822860,10822864
930,10822896,10822896
931,10822932,10822940
932,10822968,10822964
933,10823004,10822998
934,10823040,10823035
935,10823076,10823073
936,10823112,10823110
937,10823148,10823147
938,10823184,10823186
939,10823220,10823218
940,10823256,10823254
941,10823292,10823295
942,10823328,10823328
943,10823364,10823365
944,10823400,10823399
945,10823436,10823430
946,10823472,10823472
947,10823508,10823508
948,10823544,10823546
949,10823580,10823580
950,10823616,10823613
951,10823652,10823659
952,10823688,10823683
953,10823724,10823715
954,10823760,10823757
955,10823796,10823794
956,10823832,10823834
957,10823868,10823866
958,10823904,10823904
959,10823940,10823941
960,10823976,10823979
961,10824012,10824004
962,10824048,10824049
963,10824084,10824078
964,10824120,10824125
965,10824156,10824153
966,10824192,10824189
967,10824228,10824230
968,10824264,10824264
969,10824300,10824300
970,10824336,10824339
971,10824372,10824370
972,10824408,10824405
973,10824444,10824448
974,10824480,10824478
975,10824516,10824516
976,10824552,10824546
977,10824588,10824588
978,10824624,10824623
979,10824660,10824661
980,10824696,10824706
981,10824732,10824723
982,10824768,10824764
983,10824804,10824803
984,10824840,10824840
985,10824876,10824869
986,10824912,10824912
987,10824948,10824944
988,10824984,10824984
989,10825020,10825016
990,10825056,10825069
991,10825092,10825093
992,10825128,10825131
993,10825164,10825153
994,10825200,10825196
995,10825236,10825236
996,10825272,10825280
997,10825308,10825304
998,10825344,10825345
999,10825380,10825376
1000,10825416,10825416
1001,10825452,10825443
1002,10825488,10825479
1003,10825524,10825521
1004,10825560,10825564
1005,10825596,10825600
1006,10825632,10825632
1007,10825668,10825662
1008,10825704,10825709
1009,10825740,10825739
1010,10825776,10825772
1011,10825812,10825811
1012,10825848,10825847
1013,10825884,10825892
1014,10825920,10825920
1015,10825956,10825954
1016,10825992,10825990
1017,10826028,10826021
1018,10826064,10826070
1019,10826100,10826096
1020,10826136,10826136
1021,10826172,10826168
1022,10826208,10826205
1023,10826244,10826234
1024,10826280,10826280
1025,10826316,10826326
1026,10826352,10826360
1027,10826388,10826390
1028,10826424,10826431
1029,10826460,10826457
1030,10826496,10826491
1031,10826532,10826537
1032,10826568,10826565
1033,10826604,10826614
1034,10826640,10826646
1035,10826676,10826671
1036,10826712,10826711
1037,10826748,10826747
1038,10826784,10826787
1039,10826820,10826819
1040,10826856,10826856
1041,10826892,10826885
1042,10826928,10826936
1043,10826964,10826968
1044,10827000,10827000
1045,10827036,10827029
1046,10827072,10827072
1047,10827108,10827122
1048,10827144,10827146
1049,10827180,10827186
1050,10827216,10827206
1051,10827252,10827251
1052,10827288,10827287
1053,10827324,10827329
1054,10827360,10827356
1055,10827396,10827400
1056,10827432,10827437
1057,10827468,10827468
1058,10827504,10827504
1059,10827540,10827542
1060,10827576,10827571
1061,10827612,10827604
1062,10827648,10827640
1063,10827684,10827684
1064,10827720,10827719
1065,10827756,10827756
1066,10827792,10827790
1067,10827828,10827828
1068,10827864,10827873
1069,10827900,10827899
1070,10827936,10827932
1071,10827972,10827966
1072,10828008,10828003
1073,10828044,10828046
1074,10828080,10828079
1075,10828116,10828114
1076,10828152,10828151
1077,10828188,10828181
1078,10828224,10828220
1079,10828260,10828258
1080,10828296,10828294
1081,10828332,10828332
1082,10828368,10828372
1083,10828404,10828401
1084,10828440,10828441
1085,10828476,10828477
1086,10828512,10828509
1087,10828548,10828550
1088,10828584,10828588
1089,10828620,10828612
1090,10828656,10828657
1091,10828692,10828693
1092,10828728,10828729
1093,10828764,10828756
1094,10828800,10828804
1095,10828836,10828835
1096,10828872,10828868
1097,10828908,10828900
1098,10828944,10828945
1099,10828980,10828979
1100,10829016,10829009
1101,10829052,10829059
1102,10829088,10829082
1103,10829124,10829126
1104,10829160,10829155
1105,10829196,10829195
1106,10829232,10829235
1107,10829268,10829267
1108,10829304,10829306
1109,10829340,10829340
1110,10829376,10829383
1111,10829412,10829415
1112,10829448,10829450
1113,10829484,10829481
1114,10829520,10829518
1115,10829556,10829557
1116,10829592,10829600
1117,10829628,10829635
1118,10829664,10829664
1119,10829700,10829705
1120,10829736,10829736
1121,10829772,10829773
1122,10829808,10829808
1123,10829844,10829843
1124,10829880,10829882
1125,10829916,10829931
1126,10829952,10829951
1127,10829988,10829993
1128,10830024,10830028
1129,10830060,10830060
1130,10830096,10830100
1131,10830132,10830131
1132,10830168,10830168
1133,10830204,10830211
1134,10830240,10830248
1135,10830276,10830276
1136,10830312,10830312
1137,10830348,10830342
1138,10830384,10830388
1139,10830420,10830418
1140,10830456,10830452
1141,10830492,10830493
1142,10830528,10830528
1143,10830564,10830558
1144,10830600,10830606
1145,10830636,10830628
1146,10830672,10830664
1147,10830708,10830712
1148,10830744,10830743
1149,10830780,10830772
1150,10830816,10830821
1151,10830852,10830856
1152,10830888,10830887
1153,10830924,10830924
1154,10830960,10830960
1155,10830996,10830999
1156,10831032,10831032
1157,10831068,10831063
1158,10831104,10831104
1159,10831140,10831138
1160,10831176,10831168
1161,10831212,10831210
1162,10831248,10831243
1163,10831284,10831284
1164,10831320,10831325
1165,10831356,10831358
1166,10831392,10831405
1167,10831428,10831430
1168,10831464,10831464
1169,10831500,10831496
1170,10831536,10831540
1171,10831572,10831573
1172,10831608,10831600
1173,10831644,10831641
1174,10831680,10831683
1175,10831716,10831714
1176,10831752,10831753
1177,10831788,10831788
1178,10831824,10831834
1179,10831860,10831853
1180,10831896,10831896
1181,10831932,10831926
1182,10831968,10831964
1183,10832004,10832013
1184,10832040,10832044
1185,10832076,10832078
1186,10832112,10832112
1187,10832148,10832148
1188,10832184,10832194
1189,10832220,10832215
1190,10832256,10832262
1191,10832292,10832297
1192,10832328,10832324
1193,10832364,10832365
1194,10832400,10832397
1195,10832436,10832436
1196,10832472,10832476
1197,10832508,10832509
1198,10832544,10832550
1199,10832580,10832583
1200,10832616,10832605
1201,10832652,10832656
1202,10832688,10832682
1203,10832724,10832710
1204,10832760,10832759
1205,10832796,10832794
1206,10832832,10832842
1207,10832868,10832873
1208,10832904,10832908
1209,10832940,10832940
1210,10832976,10832980
1211,10833012,10833009
1212,10833048,10833053
1213,10833084,10833082
1214,10833120,10833120
1215,10833156,10833157
1216,10833192,10833189
1217,10833228,10833243
1218,10833264,10833265
1219,10833300,10833299
1220,10833336,10833332
1221,10833372,10833369
1222,10833408,10833408
1223,10833444,10833446
1224,10833480,10833473
1225,10833516,10833514
1226,10833552,10833561
1227,10833588,10833589
1228,10833624,10833624
1229,10833660,10833659
1230,10833696,10833696
1231,10833732,10833732
1232,10833768,10833775
1233,10833804,10833810
1234,10833840,10833838
1235,10833876,10833872
1236,10833912,10833914
1237,10833948,10833946
1238,10833984,10833989
1239,10834020,10834025
1240,10834056,10834053
1241,10834092,10834082
1242,10834128,10834122
1243,10834164,10834164
1244,10834200,10834195
1245,10834236,10834237
1246,10834272,10834273
1247,10834308,10834308
1248,10834344,10834344
1249,10834380,10834377
1250,10834416,10834418
1251,10834452,10834443
1252,10834488,10834490
1253,10834524,10834535
1254,10834560,10834566
1255,10834596,10834596
1256,10834632,10834631
1257,10834668,10834669
1258,10834704,10834704
1259,10834740,10834748
1260,10834776,10834774
1261,10834812,10834812
1262,10834848,10834843
1263,10834884,10834886
1264,10834920,10834913
1265,10834956,10834960
1266,10834992,10834994
1267,10835028,10835022
1268,10835064,10835066
1269,10835100,10835099
1270,10835136,10835134
1271,10835172,10835166
1272,10835208,10835200
1273,10835244,10835237
1274,10835280,10835272
1275,10835316,10835316
1276,10835352,10835347
1277,10835388,10835398
1278,10835424,10835425
1279,10835460,10835465
1280,10835496,10835493
1281,10835532,10835539
1282,10835568,10835566
1283,10835604,10835608
1284,10835640,10835641
1285,10835676,10835679
1286,10835712,10835707
1287,10835748,10835744
1288,10835784,10835788
1289,10835820,10835822
1290,10835856,10835854
1291,10835892,10835894
1292,10835928,10835928
1293,10835964,10835962
1294,10836000,10836010
1295,10836036,10836025
1296,10836072,10836071
1297,10836108,10836112
1298,10836144,10836146
1299,10836180,10836189
1300,10836216,10836218
1301,10836252,10836254
1302,10836288,10836285
1303,10836324,10836332
1304,10836360,10836357
1305,10836396,10836395
1306,10836432,10836431
1307,10836468,10836471
1308,10836504,10836502
1309,10836540,10836540
1310,10836576,10836574
1311,10836612,10836604
1312,10836648,10836645
1313,10836684,10836694
1314,10836720,10836719
1315,10836756,10836756
1316,10836792,10836804
1317,10836828,10836825
1318,10836864,10836867
1319,10836900,10836906
1320,10836936,10836932
1321,10836972,10836979
1322,10837008,10837012
1323,10837044,10837039
1324,10837080,10837080
1325,10837116,10837110
1326,10837152,10837166
1327,10837188,10837198
1328,10837224,10837224
1329,10837260,10837257
1330,10837296,10837298
1331,10837332,10837327
1332,10837368,10837367
1333,10837404,10837399
1334,10837440,10837439
1335,10837476,10837478
1336,10837512,10837513
1337,10837548,10837551
1338,10837584,10837582
1339,10837620,10837624
1340,10837656,10837656
1341,10837692,10837693
1342,10837728,10837735
1343,10837764,10837764
1344,10837800,10837796
1345,10837836,10837839
1346,10837872,10837867
1347,10837908,10837908
1348,10837944,10837944
1349,10837980,10837970
1350,10838016,10838009
1351,10838052,10838048
1352,10838088,10838089
1353,10838124,10838128
1354,10838160,10838160
1355,10838196,10838207
1356,10838232,10838236
1357,10838268,10838261
1358,10838304,10838307
1359,10838340,10838335
1360,10838376,10838373
1361,10838412,10838411
