,date,Error
102,12942936,12942936
103,12942972,12942972
104,12943008,12943001
105,12943044,12943043
106,12943080,12943081
107,12943116,12943110
108,12943152,12943149
109,12943188,12943187
110,12943224,12943216
111,12943260,12943260
112,12943296,12943298
113,12943332,12943326
114,12943368,12943368
115,12943404,12943396
116,12943440,12943438
117,12943476,12943466
118,12943512,12943515
119,12943548,12943548
120,12943584,12943582
121,12943620,12943615
122,12943656,12943660
123,12943692,12943699
124,12943728,12943717
125,12943764,12943768
126,12943800,12943806
127,12943836,12943836
128,12943872,12943865
129,12943908,12943910
130,12943944,12943942
131,12943980,12943975
132,12944016,12944008
133,12944052,12944052
134,12944088,12944089
135,12944124,12944119
136,12944160,12944160
137,12944196,12944189
138,12944232,12944234
139,12944268,12944267
140,12944304,12944302
141,12944340,12944338
142,12944376,12944378
143,12944412,12944413
144,12944448,12944448
145,12944484,12944483
146,12944520,12944519
147,12944556,12944557
148,12944592,12944592
149,12944628,12944629
150,12944664,12944661
151,12944700,12944686
152,12944736,12944739
153,12944772,12944780
154,12944808,12944808
155,12944844,12944842
156,12944880,12944878
157,12944916,12944914
158,12944952,12944951
159,12944988,12944981
160,12945024,12945020
161,12945060,12945054
162,12945096,12945096
163,12945132,12945129
164,12945168,12945168
165,12945204,12945202
166,12945240,12945242
167,12945276,12945276
168,12945312,12945320
169,12945348,12945337
170,12945384,12945379
171,12945420,12945422
172,12945456,12945466
173,12945492,12945489
174,12945528,12945527
175,12945564,12945561
176,12945600,12945604
177,12945636,12945633
178,12945672,12945673
179,12945708,12945705
180,12945744,12945736
181,12945780,12945780
182,12945816,12945816
183,12945852,12945856
184,12945888,12945886
185,12945924,12945919
186,12945960,12945960
187,12945996,12945996
188,12946032,12946032
189,12946068,12946066
190,12946104,12946107
191,12946140,12946140
192,12946176,12946183
193,12946212,12946215
194,12946248,12946249
195,12946284,12946274
196,12946320,12946321
197,12946356,12946356
198,12946392,12946394
199,12946428,12946431
200,12946464,12946460
201,12946500,12946502
202,12946536,12946532
203,12946572,12946579
204,12946608,12946600
205,12946644,12946634
206,12946680,12946670
207,12946716,12946710
208,12946752,12946745
209,12946788,12946795
210,12946824,12946821
211,12946860,12946852
212,12946896,12946899
213,12946932,12946928
214,12946968,12946960
215,12947004,12947006
216,12947040,12947041
217,12947076,12947072
218,12947112,12947117
219,12947148,12947147
220,12947184,12947190
221,12947220,12947220
222,12947256,12947261
223,12947292,12947291
224,12947328,12947320
225,12947364,12947374
226,12947400,12947396
227,12947436,12947434
228,12947472,12947467
229,12947508,12947505
230,12947544,12947544
231,12947580,12947580
232,12947616,12947617
233,12947652,12947658
234,12947688,12947686
235,12947724,12947716
236,12947760,12947753
237,12947796,12947791
238,12947832,12947822
239,12947868,12947870
240,12947904,12947900
241,12947940,12947937
242,12947976,12947974
243,12948012,12948004
244,12948048,12948042
245,12948084,12948085
246,12948120,12948121
247,12948156,12948152
248,12948192,12948199
249,12948228,12948220
250,12948264,12948261
251,12948300,12948297
252,12948336,12948321
253,12948372,12948379
254,12948408,12948408
255,12948444,12948437
256,12948480,12948488
257,12948516,12948516
258,12948552,12948552
259,12948588,12948583
260,12948624,12948623
261,12948660,12948651
262,12948696,12948697
263,12948732,12948729
264,12948768,12948767
265,12948804,12948808
266,12948840,12948840
267,12948876,12948876
268,12948912,12948912
269,12948948,12948943
270,12948984,12948986
271,12949020,12949025
272,12949056,12949057
273,12949092,12949094
274,12949128,12949122
275,12949164,12949158
276,12949200,12949191
277,12949236,12949240
278,12949272,12949269
279,12949308,12949312
280,12949344,12949339
281,12949380,12949376
282,12949416,12949415
283,12949452,12949454
284,12949488,12949487
285,12949524,12949524
286,12949560,12949559
287,12949596,12949595
288,12949632,12949625
289,12949668,12949667
290,12949704,12949702
291,12949740,12949738
292,12949776,12949776
293,12949812,12949807
294,12949848,12949846
295,12949884,12949881
296,12949920,12949920
297,12949956,12949957
298,12949992,12949986
299,12950028,12950028
300,12950064,12950072
301,12950100,12950091
302,12950136,12950130
303,12950172,12950166
304,12950208,12950205
305,12950244,12950250
306,12950280,12950279
307,12950316,12950311
308,12950352,12950353
309,12950388,12950384
310,12950424,12950427
311,12950460,12950460
312,12950496,12950500
313,12950532,12950527
314,12950568,12950581
315,12950604,12950606
316,12950640,12950641
317,12950676,12950674
318,12950712,12950707
319,12950748,12950742
320,12950784,12950782
321,12950820,12950815
322,12950856,12950856
323,12950892,12950886
324,12950928,12950929
325,12950964,12950966
326,12951000,12950995
327,12951036,12951039
328,12951072,12951069
329,12951108,12951111
330,12951144,12951144
331,12951180,12951183
332,12951216,12951210
333,12951252,12951250
334,12951288,12951293
335,12951324,12951319
336,12951360,12951348
337,12951396,12951385
338,12951432,12951418
339,12951468,12951456
340,12951504,12951500
341,12951540,12951544
342,12951576,12951572
343,12951612,12951612
344,12951648,12951646
345,12951684,12951683
346,12951720,12951718
347,12951756,12951754
348,12951792,12951792
349,12951828,12951821
350,12951864,12951867
351,12951900,12951902
352,12951936,12951934
353,12951972,12951974
354,12952008,12952003
355,12952044,12952040
356,12952080,12952079
357,12952116,12952114
358,12952152,12952148
359,12952188,12952183
360,12952224,12952220
361,12952260,12952262
362,12952296,12952285
363,12952332,12952332
364,12952368,12952365
365,12952404,12952405
366,12952440,12952440
367,12952476,12952461
368,12952512,12952512
369,12952548,12952548
370,12952584,12952583
371,12952620,12952616
372,12952656,12952658
373,12952692,12952688
374,12952728,12952735
375,12952764,12952764
376,12952800,12952808
377,12952836,12952831
378,12952872,12952862
379,12952908,12952909
380,12952944,12952946
381,12952980,12952979
382,12953016,12953007
383,12953052,12953048
384,12953088,12953089
385,12953124,12953122
386,12953160,12953158
387,12953196,12953194
388,12953232,12953226
389,12953268,12953264
390,12953304,12953295
391,12953340,12953346
392,12953376,12953372
393,12953412,12953412
394,12953448,12953441
395,12953484,12953485
396,12953520,12953509
397,12953556,12953558
398,12953592,12953590
399,12953628,12953636
400,12953664,12953656
401,12953700,12953699
402,12953736,12953736
403,12953772,12953776
404,12953808,12953804
405,12953844,12953843
406,12953880,12953868
407,12953916,12953910
408,12953952,12953952
409,12953988,12953991
410,12954024,12954021
411,12954060,12954068
412,12954096,12954102
413,12954132,12954130
414,12954168,12954154
415,12954204,12954194
416,12954240,12954235
417,12954276,12954279
418,12954312,12954312
419,12954348,12954336
420,12954384,12954381
421,12954420,12954426
422,12954456,12954453
423,12954492,12954487
424,12954528,12954536
425,12954564,12954563
426,12954600,12954596
427,12954636,12954636
428,12954672,12954671
429,12954708,12954704
430,12954744,12954748
431,12954780,12954783
432,12954816,12954818
433,12954852,12954850
434,12954888,12954891
435,12954924,12954922
436,12954960,12954960
437,12954996,12954999
438,12955032,12955034
439,12955068,12955074
440,12955104,12955104
441,12955140,12955130
442,12955176,12955169
443,12955212,12955216
444,12955248,12955245
445,12955284,12955284
446,12955320,12955314
447,12955356,12955359
448,12955392,12955389
449,12955428,12955433
450,12955464,12955460
451,12955500,12955503
452,12955536,12955537
453,12955572,12955567
454,12955608,12955611
455,12955644,12955638
456,12955680,12955674
457,12955716,12955717
458,12955752,12955747
459,12955788,12955784
460,12955824,12955821
461,12955860,12955853
462,12955896,12955899
463,12955932,12955933
464,12955968,12955966
465,12956004,12956002
466,12956040,12956040
467,12956076,12956082
468,12956112,12956114
469,12956148,12956144
470,12956184,12956185
471,12956220,12956218
472,12956256,12956254
473,12956292,12956299
474,12956328,12956324
475,12956364,12956360
476,12956400,12956389
477,12956436,12956427
478,12956472,12956472
479,12956508,12956503
480,12956544,12956544
481,12956580,12956573
482,12956616,12956611
483,12956652,12956653
484,12956688,12956693
485,12956724,12956724
486,12956760,12956763
487,12956796,12956802
488,12956832,12956835
489,12956868,12956862
490,12956904,12956902
491,12956940,12956941
492,12956976,12956972
493,12957012,12957012
494,12957048,12957039
495,12957084,12957078
496,12957120,12957120
497,12957156,12957143
498,12957192,12957185
499,12957228,12957226
500,12957264,12957254
501,12957300,12957299
502,12957336,12957331
503,12957372,12957369
504,12957408,12957405
505,12957444,12957443
506,12957480,12957476
507,12957516,12957515
508,12957552,12957547
509,12957588,12957588
510,12957624,12957630
511,12957660,12957659
512,12957696,12957695
513,12957732,12957725
514,12957768,12957769
515,12957804,12957799
516,12957840,12957834
517,12957876,12957876
518,12957912,12957911
519,12957948,12957951
520,12957984,12957989
521,12958020,12958016
522,12958056,12958055
523,12958092,12958098
524,12958128,12958130
525,12958164,12958165
526,12958200,12958204
527,12958236,12958231
528,12958272,12958273
529,12958308,12958313
530,12958344,12958350
531,12958380,12958374
532,12958416,12958413
533,12958452,12958452
534,12958488,12958485
535,12958524,12958521
536,12958560,12958561
537,12958596,12958593
538,12958632,12958622
539,12958668,12958668
540,12958704,12958700
541,12958740,12958735
542,12958776,12958767
543,12958812,12958815
544,12958848,12958835
545,12958884,12958874
546,12958920,12958917
547,12958956,12958960
548,12958992,12958996
549,12959028,12959021
550,12959064,12959062
551,12959100,12959091
552,12959136,12959139
553,12959172,12959163
554,12959208,12959206
555,12959244,12959247
556,12959280,12959277
557,12959316,12959321
558,12959352,12959346
559,12959388,12959388
560,12959424,12959426
561,12959460,12959458
562,12959496,12959500
563,12959532,12959532
564,12959568,12959558
565,12959604,12959621
566,12959640,12959641
567,12959676,12959675
568,12959712,12959704
569,12959748,12959747
570,12959784,12959780
571,12959820,12959821
572,12959856,12959856
573,12959892,12959899
574,12959928,12959927
575,12959964,12959964
576,12960000,12960000
577,12960036,12960034
578,12960072,12960070
579,12960108,12960111
580,12960144,12960145
581,12960180,12960175
582,12960216,12960209
583,12960252,12960250
584,12960288,12960291
585,12960324,12960322
586,12960360,12960366
587,12960396,12960391
588,12960432,12960431
589,12960468,12960454
590,12960504,12960500
591,12960540,12960537
592,12960576,12960576
593,12960612,12960618
594,12960648,12960647
595,12960684,12960689
596,12960720,12960721
597,12960756,12960758
598,12960792,12960788
599,12960828,12960832
600,12960864,12960857
601,12960900,12960900
602,12960936,12960930
603,12960972,12960968
604,12961008,12960999
605,12961044,12961040
606,12961080,12961080
607,12961116,12961114
608,12961152,12961144
609,12961188,12961193
610,12961224,12961224
611,12961260,12961263
612,12961296,12961297
613,12961332,12961327
614,12961368,12961357
615,12961404,12961398
616,12961440,12961444
617,12961476,12961469
618,12961512,12961514
619,12961548,12961543
620,12961584,12961584
621,12961620,12961609
622,12961656,12961659
623,12961692,12961690
624,12961728,12961730
625,12961764,12961763
626,12961800,12961801
627,12961836,12961834
628,12961872,12961873
629,12961908,12961899
630,12961944,12961937
631,12961980,12961981
632,12962016,12962014
633,12962052,12962049
634,12962088,12962086
635,12962124,12962124
636,12962160,12962156
637,12962196,12962196
638,12962232,12962226
639,12962268,12962264
640,12962304,12962306
641,12962340,12962343
642,12962376,12962369
643,12962412,12962414
644,12962448,12962441
645,12962484,12962485
646,12962520,12962509
647,12962556,12962549
648,12962592,12962588
649,12962628,12962626
650,12962664,12962669
651,12962700,12962702
652,12962736,12962741
653,12962772,12962776
654,12962808,12962805
655,12962844,12962841
656,12962880,12962883
657,12962916,12962915
658,12962952,12962950
659,12962988,12962980
660,12963024,12963022
661,12963060,12963045
662,12963096,12963092
663,12963132,12963126
664,12963168,12963169
665,12963204,12963200
666,12963240,12963237
667,12963276,12963280
668,12963312,12963305
669,12963348,12963348
670,12963384,12963373
671,12963420,12963419
672,12963456,12963456
673,12963492,12963494
674,12963528,12963522
675,12963564,12963564
676,12963600,12963600
677,12963636,12963634
678,12963672,12963671
679,12963708,12963708
680,12963744,12963744
681,12963780,12963774
682,12963816,12963809
683,12963852,12963862
684,12963888,12963895
685,12963924,12963916
686,12963960,12963960
687,12963996,12963997
688,12964032,12964033
689,12964068,12964067
690,12964104,12964098
691,12964140,12964138
692,12964176,12964172
693,12964212,12964211
694,12964248,12964245
695,12964284,12964282
696,12964320,12964323
697,12964356,12964360
698,12964392,12964385
699,12964428,12964424
700,12964464,12964459
701,12964500,12964504
702,12964536,12964534
703,12964572,12964577
704,12964608,12964604
705,12964644,12964643
706,12964680,12964672
707,12964716,12964720
708,12964752,12964749
709,12964788,12964779
710,12964824,12964820
711,12964860,12964847
712,12964896,12964894
713,12964932,12964931
714,12964968,12964968
715,12965004,12965009
716,12965040,12965037
717,12965076,12965078
718,12965112,12965112
719,12965148,12965146
720,12965184,12965172
721,12965220,12965222
722,12965256,12965252
723,12965292,12965291
724,12965328,12965320
725,12965364,12965364
726,12965400,12965399
727,12965436,12965435
728,12965472,12965470
729,12965508,12965511
730,12965544,12965546
731,12965580,12965581
732,12965616,12965630
733,12965652,12965647
734,12965688,12965685
735,12965724,12965717
736,12965760,12965760
737,12965796,12965791
738,12965832,12965817
739,12965868,12965860
740,12965904,12965903
741,12965940,12965943
742,12965976,12965967
743,12966012,12966007
744,12966048,12966046
745,12966084,12966079
746,12966120,12966120
747,12966156,12966155
748,12966192,12966192
749,12966228,12966223
750,12966264,12966269
751,12966300,12966298
752,12966336,12966340
753,12966372,12966368
754,12966408,12966408
755,12966444,12966439
756,12966480,12966474
757,12966516,12966511
758,12966552,12966550
759,12966588,12966585
760,12966624,12966629
761,12966660,12966653
762,12966696,12966689
763,12966732,12966738
764,12966768,12966769
765,12966804,12966793
766,12966840,12966840
767,12966876,12966876
768,12966912,12966900
769,12966948,12966945
770,12966984,12966982
771,12967020,12967021
772,12967056,12967058
773,12967092,12967091
774,12967128,12967131
775,12967164,12967162
776,12967200,12967194
777,12967236,12967230
778,12967272,12967272
779,12967308,12967297
780,12967344,12967345
781,12967380,12967373
782,12967416,12967413
783,12967452,12967452
784,12967488,12967492
785,12967524,12967513
786,12967560,12967554
787,12967596,12967595
788,12967632,12967628
789,12967668,12967670
790,12967704,12967692
791,12967740,12967740
792,12967776,12967776
793,12967812,12967811
794,12967848,12967851
795,12967884,12967876
796,12967920,12967923
797,12967956,12967951
798,12967992,12967993
799,12968028,12968025
800,12968064,12968066
801,12968100,12968101
802,12968136,12968127
803,12968172,12968170
804,12968208,12968206
805,12968244,12968241
806,12968280,12968275
807,12968316,12968323
808,12968352,12968352
809,12968388,12968393
810,12968424,12968420
811,12968460,12968453
812,12968496,12968495
813,12968532,12968528
814,12968568,12968577
815,12968604,12968604
816,12968640,12968643
817,12968676,12968673
818,12968712,12968709
819,12968748,12968746
820,12968784,12968784
821,12968820,12968822
822,12968856,12968854
823,12968892,12968887
824,12968928,12968921
825,12968964,12968962
826,12969000,12969000
827,12969036,12969036
828,12969072,12969070
829,12969108,12969103
830,12969144,12969143
831,12969180,12969180
832,12969216,12969214
833,12969252,12969251
834,12969288,12969286
835,12969324,12969326
836,12969360,12969356
837,12969396,12969395
838,12969432,12969432
839,12969468,12969469
840,12969504,12969509
841,12969540,12969541
842,12969576,12969576
843,12969612,12969603
844,12969648,12969649
845,12969684,12969693
846,12969720,12969714
847,12969756,12969749
848,12969792,12969789
849,12969828,12969831
850,12969864,12969864
851,12969900,12969896
852,12969936,12969934
853,12969972,12969975
854,12970008,12970009
855,12970044,12970054
856,12970080,12970083
857,12970116,12970116
858,12970152,12970153
859,12970188,12970185
860,12970224,12970218
861,12970260,12970259
862,12970296,12970296
863,12970332,12970324
864,12970368,12970364
865,12970404,12970401
866,12970440,12970440
867,12970476,12970473
868,12970512,12970512
869,12970548,12970547
870,12970584,12970587
871,12970620,12970610
872,12970656,12970662
873,12970692,12970697
874,12970728,12970727
875,12970764,12970765
876,12970800,12970801
877,12970836,12970831
878,12970872,12970871
879,12970908,12970909
880,12970944,12970944
881,12970980,12970983
882,12971016,12971015
883,12971052,12971051
884,12971088,12971083
885,12971124,12971121
886,12971160,12971156
887,12971196,12971202
888,12971232,12971232
889,12971268,12971262
890,12971304,12971304
891,12971340,12971338
892,12971376,12971359
893,12971412,12971412
894,12971448,12971439
895,12971484,12971484
896,12971520,12971514
897,12971556,12971547
898,12971592,12971592
899,12971628,12971619
900,12971664,12971660
901,12971700,12971700
902,12971736,12971737
903,12971772,12971773
904,12971808,12971806
905,12971844,12971838
906,12971880,12971887
907,12971916,12971911
908,12971952,12971959
909,12971988,12971984
910,12972024,12972027
911,12972060,12972063
912,12972096,12972089
913,12972132,12972132
914,12972168,12972169
915,12972204,12972205
916,12972240,12972238
917,12972276,12972276
918,12972312,12972309
919,12972348,12972341
920,12972384,12972386
921,12972420,12972416
922,12972456,12972460
923,12972492,12972493
924,12972528,12972522
925,12972564,12972562
926,12972600,12972597
927,12972636,12972630
928,12972672,12972672
929,12972708,12972704
930,12972744,12972750
931,12972780,12972782
932,12972816,12972810
933,12972852,12972850
934,12972888,12972885
935,12972924,12972915
936,12972960,12972962
937,12972996,12972998
938,12973032,12973034
939,12973068,12973064
940,12973104,12973107
941,12973140,12973137
942,12973176,12973178
943,12973212,12973219
944,12973248,12973247
945,12973284,12973275
946,12973320,12973317
947,12973356,12973357
948,12973392,12973396
949,12973428,12973421
950,12973464,12973462
951,12973500,12973500
952,12973536,12973536
953,12973572,12973574
954,12973608,12973602
955,12973644,12973640
956,12973680,12973683
957,12973716,12973716
958,12973752,12973752
959,12973788,12973791
960,12973824,12973823
961,12973860,12973860
962,12973896,12973893
963,12973932,12973924
964,12973968,12973960
965,12974004,12974003
966,12974040,12974038
967,12974076,12974071
968,12974112,12974112
969,12974148,12974142
970,12974184,12974183
971,12974220,12974218
972,12974256,12974250
973,12974292,12974279
974,12974328,12974333
975,12974364,12974364
976,12974400,12974385
977,12974436,12974432
978,12974472,12974472
979,12974508,12974505
980,12974544,12974544
981,12974580,12974574
982,12974616,12974615
983,12974652,12974650
984,12974688,12974686
985,12974724,12974721
986,12974760,12974759
987,12974796,12974798
988,12974832,12974828
989,12974868,12974864
990,12974904,12974903
991,12974940,12974938
992,12974976,12974976
993,12975012,12975013
994,12975048,12975052
995,12975084,12975082
996,12975120,12975107
997,12975156,12975154
998,12975192,12975192
999,12975228,12975226
1000,12975264,12975262
1001,12975300,12975286
1002,12975336,12975336
1003,12975372,12975369
1004,12975408,12975399
1005,12975444,12975438
1006,12975480,12975474
1007,12975516,12975517
1008,12975552,12975552
1009,12975588,12975593
1010,12975624,12975625
1011,12975660,12975652
1012,12975696,12975687
1013,12975732,12975735
1014,12975768,12975773
1015,12975804,12975801
1016,12975840,12975840
1017,12975876,12975867
1018,12975912,12975901
1019,12975948,12975941
1020,12975984,12975981
1021,12976020,12976016
1022,12976056,12976053
1023,12976092,12976088
1024,12976128,12976129
1025,12976164,12976169
1026,12976200,12976199
1027,12976236,12976244
1028,12976272,12976267
1029,12976308,12976304
1030,12976344,12976344
1031,12976380,12976377
1032,12976416,12976419
1033,12976452,12976447
1034,12976488,12976492
1035,12976524,12976523
1036,12976560,12976570
1037,12976596,12976592
1038,12976632,12976629
1039,12976668,12976667
1040,12976704,12976692
1041,12976740,12976741
1042,12976776,12976776
1043,12976812,12976811
1044,12976848,12976839
1045,12976884,12976875
1046,12976920,12976920
1047,12976956,12976959
1048,12976992,12976997
1049,12977028,12977022
1050,12977064,12977057
1051,12977100,12977097
1052,12977136,12977125
1053,12977172,12977168
1054,12977208,12977210
1055,12977244,12977250
1056,12977280,12977280
1057,12977316,12977322
1058,12977352,12977352
1059,12977388,12977387
1060,12977424,12977422
1061,12977460,12977459
1062,12977496,12977493
1063,12977532,12977530
1064,12977568,12977563
1065,12977604,12977604
1066,12977640,12977639
1067,12977676,12977667
1068,12977712,12977709
1069,12977748,12977742
1070,12977784,12977772
1071,12977820,12977820
1072,12977856,12977861
1073,12977892,12977901
1074,12977928,12977933
1075,12977964,12977958
1076,12978000,12978003
1077,12978036,12978039
1078,12978072,12978061
1079,12978108,12978110
1080,12978144,12978145
1081,12978180,12978179
1082,12978216,12978216
1083,12978252,12978251
1084,12978288,12978294
1085,12978324,12978320
1086,12978360,12978358
1087,12978396,12978395
1088,12978432,12978432
1089,12978468,12978458
1090,12978504,12978508
1091,12978540,12978540
1092,12978576,12978576
1093,12978612,12978611
1094,12978648,12978646
1095,12978684,12978681
1096,12978720,12978719
1097,12978756,12978755
1098,12978792,12978795
1099,12978828,12978828
1100,12978864,12978862
1101,12978900,12978907
1102,12978936,12978928
1103,12978972,12978964
1104,12979008,12979008
1105,12979044,12979041
1106,12979080,12979070
1107,12979116,12979113
1108,12979152,12979147
1109,12979188,12979191
1110,12979224,12979219
1111,12979260,12979263
1112,12979296,12979296
1113,12979332,12979329
1114,12979368,12979367
1115,12979404,12979404
1116,12979440,12979427
1117,12979476,12979476
1118,12979512,12979509
1119,12979548,12979554
1120,12979584,12979579
1121,12979620,12979623
1122,12979656,12979642
1123,12979692,12979694
1124,12979728,12979728
1125,12979764,12979761
1126,12979800,12979798
1127,12979836,12979833
1128,12979872,12979872
1129,12979908,12979906
1130,12979944,12979934
1131,12979980,12979978
1132,12980016,12980025
1133,12980052,12980051
1134,12980088,12980088
1135,12980124,12980120
1136,12980160,12980159
1137,12980196,12980195
1138,12980232,12980229
1139,12980268,12980270
1140,12980304,12980298
1141,12980340,12980338
1142,12980376,12980376
1143,12980412,12980409
1144,12980448,12980440
1145,12980484,12980484
1146,12980520,12980514
1147,12980556,12980552
1148,12980592,12980586
1149,12980628,12980626
1150,12980664,12980660
1151,12980700,12980696
1152,12980736,12980737
1153,12980772,12980778
1154,12980808,12980805
1155,12980844,12980844
1156,12980880,12980877
1157,12980916,12980915
1158,12980952,12980955
1159,12980988,12980987
1160,12981024,12981018
1161,12981060,12981055
1162,12981096,12981091
1163,12981132,12981130
1164,12981168,12981170
1165,12981204,12981196
1166,12981240,12981233
1167,12981276,12981270
1168,12981312,12981302
1169,12981348,12981352
1170,12981384,12981382
1171,12981420,12981427
1172,12981456,12981447
1173,12981492,12981496
1174,12981528,12981523
1175,12981564,12981560
1176,12981600,12981594
1177,12981636,12981630
1178,12981672,12981664
1179,12981708,12981708
1180,12981744,12981736
1181,12981780,12981777
1182,12981816,12981814
1183,12981852,12981853
1184,12981888,12981887
1185,12981924,12981924
1186,12981960,12981960
1187,12981996,12981994
1188,12982032,12982032
1189,12982068,12982062
1190,12982104,12982099
1191,12982140,12982147
1192,12982176,12982174
1193,12982212,12982207
1194,12982248,12982252
1195,12982284,12982282
1196,12982320,12982315
1197,12982356,12982347
1198,12982392,12982393
1199,12982428,12982421
1200,12982464,12982460
1201,12982500,12982501
1202,12982536,12982535
1203,12982572,12982570
1204,12982608,12982605
1205,12982644,12982647
1206,12982680,12982689
1207,12982716,12982712
1208,12982752,12982752
1209,12982788,12982795
1210,12982824,12982827
1211,12982860,12982855
1212,12982896,12982892
1213,12982932,12982928
1214,12982968,12982962
1215,12983004,12982999
1216,12983040,12983040
1217,12983076,12983072
1218,12983112,12983114
1219,12983148,12983147
1220,12983184,12983181
1221,12983220,12983222
1222,12983256,12983256
1223,12983292,12983292
1224,12983328,12983331
1225,12983364,12983364
1226,12983400,12983398
1227,12983436,12983438
1228,12983472,12983472
1229,12983508,12983520
1230,12983544,12983547
1231,12983580,12983583
1232,12983616,12983620
1233,12983652,12983651
1234,12983688,12983692
1235,12983724,12983723
1236,12983760,12983754
1237,12983796,12983792
1238,12983832,12983832
1239,12983868,12983859
1240,12983904,12983904
1241,12983940,12983935
1242,12983976,12983977
1243,12984012,12984007
1244,12984048,12984055
1245,12984084,12984085
1246,12984120,12984112
1247,12984156,12984162
1248,12984192,12984189
1249,12984228,12984223
1250,12984264,12984257
1251,12984300,12984300
1252,12984336,12984341
1253,12984372,12984368
1254,12984408,12984402
1255,12984444,12984437
1256,12984480,12984485
1257,12984516,12984522
1258,12984552,12984549
1259,12984588,12984588
1260,12984624,12984622
1261,12984660,12984658
1262,12984696,12984698
1263,12984732,12984732
1264,12984768,12984768
1265,12984804,12984801
1266,12984840,12984842
1267,12984876,12984873
1268,12984912,12984911
1269,12984948,12984948
1270,12984984,12984976
1271,12985020,12985017
1272,12985056,12985053
1273,12985092,12985091
1274,12985128,12985121
1275,12985164,12985157
1276,12985200,12985206
1277,12985236,12985239
1278,12985272,12985274
1279,12985308,12985315
1280,12985344,12985344
1281,12985380,12985378
1282,12985416,12985416
1283,12985452,12985441
1284,12985488,12985481
1285,12985524,12985525
1286,12985560,12985559
1287,12985596,12985588
1288,12985632,12985633
1289,12985668,12985670
1290,12985704,12985705
1291,12985740,12985738
1292,12985776,12985770
1293,12985812,12985811
1294,12985848,12985848
1295,12985884,12985881
1296,12985920,12985921
1297,12985956,12985956
1298,12985992,12985992
1299,12986028,12986016
1300,12986064,12986067
1301,12986100,12986106
1302,12986136,12986132
1303,12986172,12986163
1304,12986208,12986209
1305,12986244,12986240
1306,12986280,12986274
1307,12986316,12986320
1308,12986352,12986344
1309,12986388,12986389
1310,12986424,12986416
1311,12986460,12986465
1312,12986496,12986496
1313,12986532,12986529
1314,12986568,12986567
1315,12986604,12986604
1316,12986640,12986642
1317,12986676,12986678
1318,12986712,12986712
1319,12986748,12986744
1320,12986784,12986785
1321,12986820,12986812
1322,12986856,12986859
1323,12986892,12986894
1324,12986928,12986932
1325,12986964,12986960
1326,12987000,12986999
1327,12987036,12987038
1328,12987072,12987072
1329,12987108,12987104
1330,12987144,12987144
1331,12987180,12987179
1332,12987216,12987218
1333,12987252,12987247
1334,12987288,12987288
1335,12987324,12987324
1336,12987360,12987361
1337,12987396,12987394
1338,12987432,12987431
1339,12987468,12987466
1340,12987504,12987503
1341,12987540,12987539
1342,12987576,12987573
1343,12987612,12987624
1344,12987648,12987642
1345,12987684,12987677
1346,12987720,12987715
1347,12987756,12987751
1348,12987792,12987791
1349,12987828,12987833
1350,12987864,12987870
1351,12987900,12987900
1352,12987936,12987922
1353,12987972,12987972
1354,12988008,12988000
1355,12988044,12988040
1356,12988080,12988073
1357,12988116,12988116
1358,12988152,12988147
1359,12988188,12988189
1360,12988224,12988224
1361,12988260,12988257
